texto	fonte	ironico	num_de_anotadores_ironico	num_de_anotadores_total	Comparação	Hipérbole	Imparidade	Metáfora	Paradoxo	Vulgarismo	Outro	Sem Evidência
Eclipse solar tornou António José Seguro ainda mais cego à realidade 	Inimigo Público	--	0	1	0	1	0	0	1	0	0	0
Grécia precisa de 100 mil milhões de euros e por isso Tsipras pede a Luís Filipe Vieira para vender joias da formação dos clubes gregos 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
Beyoncé envolvida com Barack Obama , Jay-Z vai tentar seduzir a Assunção Cristas 	Inimigo Público	--	0	1	1	0	1	0	0	0	0	0
Marina construída por Alberto João Jardim vai ser demolida por trolhas cubanos e chineses 	Inimigo Público	--	0	1	0	0	0	0	0	1	0	0
Cláusula das empresas que proíbe funcionárias de engravidarem durante 5 anos explica porque é que Assunção Cristas só arranjou emprego no Governo 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
Livro de José Sócrates vai ser traduzido pelo próprio para Inglês Técnico 	Inimigo Público	--	0	1	0	1	0	0	0	0	0	0
Morreu a gata que dirigia uma estação de comboios no Japão e o orçamento do Estado em Portugal 	Inimigo Público	--	0	1	0	0	1	0	1	0	0	0
Miguel Relvas pondera adoptar um bebé tal como adoptou uma licenciatura 	Inimigo Público	--	0	1	1	0	0	0	0	0	0	0
Governo oferece-se para receber todos os refugiados em Portugal porque eles gritam odes de simpatia à Alemanha e à Angela Merkel 	Inimigo Público	--	0	1	0	0	0	1	0	0	0	0
Clientes do BES podem votar nas eleições do Sporting mesmo que não sejam sócios 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
Bruno de Carvalho vai ao Shark Tank vender 50 % do Rui Patrício por 100 euros 	Inimigo Público	--	0	1	0	1	1	0	0	0	0	0
Paulo Portas anuncia que Portugal vai estabelecer acordos económicos todos os países do sorteio para o Mundial 	Inimigo Público	--	0	1	0	0	0	0	1	0	0	0
Passos Coelho vai visitar o Tribunal Constitucional a pedir doces em vez de travessuras 	Inimigo Público	--	0	1	0	0	0	0	0	0	1	0
'A Bola ' garante que todos os jogadores representados na fotografia do português que ganhou o 'World Press Photo ' vão ser contratados pelo Benfica 	Inimigo Público	--	0	1	0	1	0	0	0	0	0	0
Macário recorre para a conquilha da Ria Formosa 	Inimigo Público	--	0	1	0	0	0	1	0	0	0	0
Dia dos namorados : António Costa oferece viagem só de ida ao Pólo Norte a Tózé Seguro 	Inimigo Público	--	0	1	0	1	0	0	0	0	0	0
Preço da água sobe 31 cêntimos em Lisboa porque António Costa gasta por dia 10 milhões de euros em água na praia do Torel 	Inimigo Público	--	0	1	0	1	0	0	0	0	0	0
Maioria dos alunos portugueses copia nos exames tal como 20 das 21 medidas de António Costa para o país foram copiadas de José Sócrates 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
Lista das 36 estrelas com quem a Lindsay Lohan dormiu também exige reestruturação da dívida 	Inimigo Público	--	0	1	0	0	1	0	0	0	1	0
‘Factores de natureza excepcional’ que explicam prejuízo recorde do BES no primeiro semestre do ano foi a vitória de pré-época de ontem do Benfica 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
Benfica de derrota em derrota vai ser patrocinado pelo BES 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
Históricos socialistas exigem que Seguro não assine o acordo ou obrigam-no a tomar banho na Caparica 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
FPF fica com os tendões do joelho do Cristiano Ronaldo enquanto o Real Madrid fica com os ossos 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
Dois dias depois da invasão , Pires de Lima encontrou sindicalista muito bem escondido no gabinete 	Inimigo Público	--	0	1	0	1	0	0	1	0	0	0
Cavaco receia que António Costa anule a privatização da TAP e reescreva a biografia de Passos Coelho 	Inimigo Público	--	0	1	0	0	0	0	1	0	0	0
Renovação do contrato de Jesus adiada para o intervalo do FC Porto x Benfica 	Inimigo Público	--	0	1	0	0	0	1	0	0	0	0
Reforço do Benfica Funes Mori chegou de óculos grossos , bengala e dentadura postiça , a nova moda dos futebolistas 	Inimigo Público	--	0	1	0	1	0	1	0	0	0	0
Série sobre zombies começou mais cedo em Portugal com ‘Fear The Walking Dead : Universidade de Verão do PSD’ 	Inimigo Público	--	0	1	0	0	0	1	0	0	0	0
Fisco ponderou sortear entre os contribuintes cheques carecas dos tribunais 	Inimigo Público	--	0	1	0	0	0	1	0	0	0	0
Os deputados do PDS e do CDS querem público do 'Preço Certo ' nas bancadas do Parlamento 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
Portugueses querem Vítor Gaspar a voar em económica num Boeing 787 Dreamliner para reduzir as despesas 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
Fisco vai sortear uma chaimite no 25 de Abril 	Inimigo Público	--	0	1	0	1	0	0	0	0	0	0
Negociações para formação do governo : PAN impõe a Costa quotas de ministros que não sejam mamíferos 	Inimigo Público	Sim	5	5	0	0	5	4	0	0	0	0
Milionários do Feijó queixam-se de tentativa de bloqueio da Ponte 25 de Abril 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
Passos diz que ‘não devemos esfolar um coelho antes de o caçar’ mas ressalva que ‘o mesmo já não acontece em relação a um contribuinte’ 	Inimigo Público	--	0	1	0	0	1	1	0	0	0	0
Governo diz que água contaminada com fezes equivale ao real valor que os portugueses pagam por ela 	Inimigo Público	--	0	1	0	0	0	1	0	1	0	0
Português identificado em vídeo da Al Qaeda enviou factura da Kalashnikov para o sorteio de carros do Fisco 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
Jorge Jesus ganha por ano 5 milhões e 4 euros porque precisa de trocos para comprar pastilhas 	Inimigo Público	Sim	5	5	0	2	0	1	3	0	1	0
PCTP/MRPP suspende secretário-geral Luís Franco por `` incompetência '' 	Público	Não	0	5	0	0	0	0	0	0	0	5
Maioria das 8686 famílias ricas que não pagam IRS está escondida na Comporta a brincar aos pobrezinhos que pagam impostos 	Inimigo Público	--	0	1	0	1	1	1	0	0	0	0
FMI quer tirar abono de família a 280 mil portugueses sem anestesia geral 	Inimigo Público	--	0	1	0	0	0	1	0	0	0	0
Ministério Público confisca petroleiro particular de Ricardo Salgado estacionado à sua porta de casa 	Inimigo Público	Sim	5	5	0	2	1	1	4	0	0	0
Conceição Lino apresenta ‘Boa Tarde’ com perna engessada , TVI exige a Fátima Lopes que parta os dois braços 	Inimigo Público	--	0	1	0	0	0	1	0	0	0	0
Troika reuniu com Seguro e agora vai ouvir Sócrates , Costa e Soares para saber a posição oficial do PS sobre o memorando 	Inimigo Público	--	0	1	0	1	0	1	0	0	0	0
Joachim Low contente por Marinho e Pinto não jogar da Selecção das Quinas 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
Homens-estátua da Rua Augusta obrigados a passar factura 	Inimigo Público	--	0	1	0	1	0	0	0	0	0	0
São João do Porto : António Costa levou marteladas com martelos a sério dadas por socialistas furiosos com os maus resultados do PS nas sondagens 	Inimigo Público	--	0	1	0	0	0	1	0	0	0	0
Rui Machete tem acções do Benfica mas nunca teve acções do SLB 	Inimigo Público	--	0	1	0	0	0	0	1	0	0	0
Governo anuncia 'mais 934 camas ' nos hospitais e aumento da taxa moderadora para comprar os colchões 	Inimigo Público	--	0	1	0	0	0	0	1	0	0	0
António Costa promete criar 15 000 empregos nem que para isso tenha de mandar um SMS ameaçador a cada empresário 	Inimigo Público	--	0	1	0	0	0	0	0	0	1	0
António Guterres telefonou ontem a Passos Coelho e disse-lhe ‘arranjaste um bom tacho’ 	Inimigo Público	Sim	5	5	0	1	0	1	0	5	0	0
Avaliação de desempenho passa a ser o primeiro critério para despedimento , a partir de 1 de Junho , pelo que Portugal pode ficar sem governo a partir de dia 2 	Inimigo Público	--	0	1	0	1	0	0	0	0	0	0
Sócrates acusa Ministério Público de querer impedir a vitória do PS e diz que o procurador Rosário Teixeira é o autor dos péssimos cartazes do PS 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
Primeira página de ‘A Bola’ de hoje também vai ao encontro das esquerdas de Mário Soares 	Inimigo Público	--	0	1	0	0	1	1	0	0	0	0
Novo observatório para controlar as PPP vai anilhar o João Cravinho 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
Presidente do PPE diz que Portugal começa a parecer a Grécia 	Público	Não	1	5	2	0	0	2	0	0	0	1
Paulo Portas demite-se e vai exilar-se na Venezuela 	Inimigo Público	--	0	1	0	0	0	0	0	0	0	1
Passos levou a Cavaco uma maioria estável com o CDS e as Televendas 	Inimigo Público	Sim	5	5	0	0	5	2	0	0	0	0
INIMIGO inspira-se no Observador e vai explicar as piadas 	Inimigo Público	--	0	1	0	0	0	1	0	0	0	0
Alberto da Ponte diz que a História vai reconhecer Passos como um super-herói tipo Batman e Portas como Robin 	Inimigo Público	--	0	1	1	0	1	0	0	0	0	0
Cavaco Silva compara Guiné-Equatorial à Coreia do Norte e Teodoro Obiang a José Saramago 	Inimigo Público	--	0	1	1	0	1	0	0	0	0	0
Gwyneth Paltrow aconselha Governo português a continuar a fazer sexo oral à troika 	Inimigo Público	--	0	1	0	0	0	1	0	0	0	0
Vasco Lourenço é o novo secretário de Estado do Desporto e da Juventude 	Inimigo Público	--	0	1	0	0	0	0	0	0	1	0
António José Seguro notificado por não ter pedido a factura do regresso de Jorge Coelho ao PS 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
Novos cursos de curta duração foram inspirados nas licenciaturas de José Sócrates e Miguel Relvas 	Inimigo Público	--	0	1	0	0	0	1	1	0	0	0
Bloquista Adriana Lopera quer proibir masturbação de homens pensando em mulheres boazonas pois isso é uma violação imaginária 	Inimigo Público	--	0	1	0	0	1	0	0	1	0	0
Proposta de exclusividade dos deputados chumbada com 2 votos a favor e 4 contra 	Inimigo Público	--	0	1	0	1	0	0	0	0	0	0
Abebe Selassie quer vingar-se de Arménio Carlos com a ajuda do Dr. Schultz 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
Portas diz que ‘saímos do fundo , estamos a subir a escada’ mas avisa que a banca já apanhou o elevador 	Inimigo Público	--	0	1	0	1	0	1	0	0	0	0
Quim Barreiros vai fazer as primeiras partes dos briefings do governo 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
Agente do Governo Catió Baldé diz que o Governo tem contrato com os portugueses até Junho 2015 e pede a anulação das eleições antecipadas de Junho 2014 	Inimigo Público	--	0	1	0	0	0	0	1	0	0	0
Gaspar e Schäuble discutiram programa português : Schäuble abriu o Excel e Gaspar disse que sim com a cabeça 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
Relvas vai ser Alto-Comissário da Língua Portuguesa e telemóvel de Relvas é candidato ao Nobel da Literatura 	Inimigo Público	--	0	1	0	1	0	0	0	0	1	0
Luz ao fundo do túnel que Passos viu era néon de smartshop 	Inimigo Público	--	0	1	0	0	0	1	0	0	0	0
Assunção Esteves quer patrocínios para os 40 anos do 25 de Abril e chaimite evocativa conduzida pelo Ambrósio 	Inimigo Público	--	0	1	1	0	0	0	0	0	0	0
Governo contrata mais 124 dirigentes públicos para lidarem com os novos 62 secretários de Estado 	Inimigo Público	--	0	1	0	1	0	0	0	0	0	0
Tubarão foi atacado por Ricardo Salgado mas conseguiu escapar ileso 	Inimigo Público	--	0	1	0	0	0	1	0	0	0	0
Ordem defende que médicos na triagem libertam enfermeiros para cirurgias cardiotorácicas ou para a descoberta da vacina da malária 	Inimigo Público	--	0	1	0	1	0	0	0	0	0	0
‘A Bola’ revela que Lopetegui disse a Jorge Jesus que o seu sonho é ser treinador do Benfica 	Inimigo Público	--	0	1	0	0	0	0	0	0	1	0
Mãe de Alexis Tsipras diz que Portugal é um país de Segunda B 	Inimigo Público	--	0	1	0	0	0	1	0	0	0	0
Godinho Lopes entrega organização das eleições do Sporting a Pinto da Costa 	Inimigo Público	--	0	1	0	0	0	0	0	0	1	0
Lopetegui e Jesus também vão coligados às eleições 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
Passos Coelho diz que : “Prefiro cortar o braço a assinar um acordo mau para a troika e bom para Portugal“ 	Inimigo Público	--	0	1	0	1	0	0	1	0	0	0
Governo vai aproveitar jogo de futebol de praia para anunciar aumento de impostos 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
Primeiro-ministro da mensagem de Natal poderá ser um impostor 	Inimigo Público	--	0	1	0	0	0	0	0	0	1	0
Rui Moreira apenas avança para o Porto se as eleições autárquicas forem arbitradas pelo Pedro Proença 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
Gaspar pediu para ver os brutos do relatório do FMI 	Inimigo Público	--	0	1	0	0	0	0	0	0	1	0
Noticiários dizem que magreza das modelos do Portugal Fashion deve-se à austeridade 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
Passos deixa cair Carlos Costa e convida Joseph Blatter para governador do Banco de Portugal 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
PJ suspeita que só o Fisco tinha meios e know-how para roubar 250 mil euros a Ricardo Quaresma em tão pouco tempo 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
Nova porca na vida do Sapo Cocas foi Miss Feira do Fumeiro de Montalegre 	Inimigo Público	--	0	1	0	0	0	1	0	1	0	0
Síndrome Dias Ferreira reduz texto da moção de censura a ‘Não gosto de si’ 	Inimigo Público	--	0	1	0	0	0	1	0	0	0	0
Comissão Europeia aprova nova tranche para Portugal mas avisa Passos ‘vê lá , não gastes tudo em carros de luxo para os sorteios’ 	Inimigo Público	--	0	1	0	0	0	0	1	0	0	0
Descida do IVA na restauração apenas vai incidir em pratos com tofu 	Inimigo Público	--	0	1	0	1	0	0	1	0	0	0
Candidato do Bloco de Esquerda detido com droga acha que Catarina Martins foi indigitada primeira-ministra 	Inimigo Público	Sim	5	5	0	0	1	2	0	0	1	1
Franquelim Alves fez parte dos 'Cinco Violinos' 	Inimigo Público	--	0	1	0	0	0	1	0	0	0	0
Chef Michel regressa a Portugal para cozinhar ovos das sessões de esclarecimento do Sporting 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
BPN considerado umas das melhores escolas de formação de secretários-de-Estado da Europa 	Inimigo Público	--	0	1	0	0	0	0	1	0	0	0
Santana Lopes condenado no Túnel do Marquês 	Inimigo Público	--	0	1	0	0	0	0	1	0	0	0
Camarões gostaram tanto de jogar contra a Selecção Nacional que também vão pedir adesão à CPLP 	Inimigo Público	--	0	1	0	0	0	0	1	0	0	0
Mário Crespo arranja emprego ao banqueiro José Maria Ricciardi 	Inimigo Público	--	0	1	0	0	0	0	1	0	0	0
Espaço Schengen leva Paulo Portas a abolir a fronteira que não podia deixar ninguém passar 	Inimigo Público	--	0	1	0	0	1	0	1	0	0	0
Empresário luso-chinês Ricardo Jackie Chan Salgado compra Novo Banco 	Inimigo Público	--	0	1	0	0	0	1	0	0	0	0
Vítor Bento quer que o boneco do Multibanco pague sobretaxa do IRS 	Inimigo Público	--	0	1	0	0	0	1	0	0	0	0
Burlão chamado Vítor Gaspar ficou com 4000 milhões de euros de idosos , dizendo-lhes que o Euro vai acabar na 5ª Feira 	Inimigo Público	--	0	1	0	0	0	1	0	0	0	0
‘Herald Tribune’ compara portugueses aos burros de carga gregos 	Inimigo Público	--	0	1	0	0	0	1	0	0	0	0
Se for campeão no Irão , treinador Toni será uma personagem da quinta temporada de ‘Homeland’ 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
Cavaco já está a presidir em duodécimos 	Inimigo Público	--	0	1	0	0	0	1	0	0	0	0
Jorge Jesus fica mais um ano ao contrário de António José Seguro 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
Metro do Porto descarrilou e Luís Filipe Menezes exigiu de imediato a demissão de Rui Moreira 	Inimigo Público	--	0	1	0	0	0	0	1	0	0	0
CDS desconvoca congresso para poder aguardar pelos resultados da Volta à França 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
Kim Jong-un ameaça Coreia do Sul com notificações para pagarem o Imposto Único de Circulação 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
Quinto episódio de ‘A Guerra dos Tronos’ bate recorde de downloads ilegais que pertencia a ‘Tempo Extra’ de Rui Santos 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
Ricardo Salgado pede 3 milhões emprestados a Sócrates para pagar a caução decretada pelo tribunal 	Inimigo Público	Sim	5	5	0	3	2	1	0	0	1	1
Pacheco Pereira furou o cordão socialista do congresso das Esquerdas 	Inimigo Público	--	0	1	0	1	0	0	0	0	0	0
Relvas perdeu a licenciatura , o secundário e o preparatório e agora Relvas tem só a 4ª classe 	Inimigo Público	--	0	1	0	1	0	0	0	0	0	0
Juízes dizem que Sócrates foi vítima de ‘truques do investigador’ , como tirar moedas das orelhas de Santos Silva 	Inimigo Público	Sim	5	5	2	1	0	3	0	0	0	0
Barragens batem recorde histórico de produção de electricidade graças à água que Passos meteu ao levar outra vez Relvas para a direcção do PSD 	Inimigo Público	--	0	1	0	1	0	0	0	0	0	0
Seguro promete encontrar avião da Malasya Airlines em menos de uma semana 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
Rihanna publica mensagem de apoio a José Maria Ricciardi 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
Jorge Jesus arguido quer candidatar-se à Junta de Freguesia de Benfica 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
Formadores da PSP ganhavam 100 euros/hora porque é difícil encontrar quem saiba ensinar os agentes a dizer ‘Bom dia. Os documentos do senhor condutor e do veículo , se faz favor.’ 	Inimigo Público	--	0	1	0	1	0	0	0	0	0	0
Passos Coelho nervoso com notícias sobre Margaret Thatcher por medo que as pessoas percebam o que é um liberal 	Inimigo Público	--	0	1	0	0	0	1	0	0	0	0
Ondas gigantes levaram responsabilidades de Maria Luís Albuquerque no caso swaps 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
Quatro ex-ministros da Economia defendem regresso aos mercados e despesismo incontrolável no pós-troika 	Inimigo Público	--	0	1	0	1	0	0	0	0	0	0
DGCI celebra os 35 anos da carreira contributiva dos Xutos & Pontapés 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
Relatório sobre a fiscalidade verde dá benefícios fiscais ao PS por estar a reciclar o líder 	Inimigo Público	--	0	1	0	0	1	1	0	0	0	0
Eurogrupo apenas deu a Portugal as mesmas condições que deu à Irlanda porque Vítor Gaspar vestiu-se de duende 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
FC Porto contrata treinador de 20 meses de idade 	Inimigo Público	--	0	1	0	1	0	0	0	0	0	0
Banco de Portugal obriga Grupo Espírito Santo a criar almofada financeira de 700 milhões e coloca contribuintes de prevenção para voltarem a ter de morder a fronha 	Inimigo Público	--	0	1	0	1	1	0	0	0	0	0
Dolores Aveiro chamou 'Mãe Coragem ' à sua biografia porque sempre admirou o Bertold Brecht 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
Polícia multou automobilistas que circulavam sem ter os rádios sintonizados no debate Costa/Passos 	Inimigo Público	Sim	5	5	0	4	3	0	1	0	1	0
Japonês e canadiano ganham Nobel da Física com a descoberta de que o buraco negro Bloco de Esquerda vai engolir o PS 	Inimigo Público	Sim	5	5	0	1	5	2	0	0	0	0
José Rodrigues dos Santos faz graçola com origem indiana de António Costa e diz que “Costa tem um grande , ou Gandhi , dilema nas mãos“ 	Inimigo Público	Sim	5	5	0	0	2	3	0	2	0	0
Costa e Passos com poucochinho para apresentar a Cavaco 	Público	Sim	5	5	0	1	0	0	0	5	0	0
Passos vai taxar felicidade dos sportinguistas 	Inimigo Público	--	0	1	0	1	1	0	0	0	0	0
Portas entrega desmantelamento do Estado aos alemães dos submarinos 	Inimigo Público	--	0	1	0	0	0	1	0	0	1	0
GNR que pontapeou porco vai viver feliz para sempre numa ilha tropical 	Inimigo Público	--	0	1	0	0	0	1	0	0	0	0
Dívida pública atinge 130,3 % do PIB e Passos Coelho diz que com António Costa o país vai voltar aos despesistas tempos de Sócrates em que a dívida pública era 90 % do PIB 	Inimigo Público	--	0	1	0	0	0	0	1	0	0	0
Novo 'Google Naps ' avisa que o melhor local para fazer sestas é no Banco de Portugal e no Palácio de Belém 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
Passos queixa-se de descriminação pois os jornais dizem que ‘Cláudia Vieira encanta em Cannes’ e ‘Sara Sampaio fascina em Cannes’ mas nenhum diz ‘Passos deslumbra em S. Bento’ 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
Miguel Relvas demite-se para pressionar Tribunal Constitucional a tempo inteiro 	Inimigo Público	--	0	1	0	1	0	0	0	0	0	0
Jovem empreendedor Martim vai fazer camisolas com a cara da investigadora Raquel Varela 	Inimigo Público	--	0	1	0	0	0	0	0	0	0	1
Manifestantes das forças especiais escavaram um túnel sob as escadarias do parlamento 	Inimigo Público	--	0	1	0	1	0	0	0	0	0	0
Russos duvidam que os americanos tenham ido à Lua e que Tózé Seguro não continue a ser o secretário-geral do PS 	Inimigo Público	--	0	1	0	0	1	0	0	1	0	0
António Capucho expulso do PSD já está à frente de António José Seguro na preferência dos portugueses para líder do PS 	Inimigo Público	--	0	1	0	0	0	0	1	0	0	0
Diogo Feio pergunta a Mário Draghi se Portugal está falido , na bancarrota ou sem cheta 	Inimigo Público	--	0	1	0	0	0	0	0	1	0	0
Passos admite aumentar o ordenado mínimo a quem aceitar horário de 80 horas semanais 	Inimigo Público	--	0	1	0	1	0	0	0	0	0	0
Passos ameaçou hoje com mais impostos porque ainda há muitos contribuintes com dois rins que aguentam bem viver só com um 	Inimigo Público	--	0	1	0	1	1	0	0	0	0	0
Bruno de Carvalho foi recebido por Cavaco e indigitado para formar governo 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
Cavaco Silva revela hoje às 20 horas abraçado a Passos Coelho e a Paulo Portas se dá aval ao Governo 	Inimigo Público	--	0	1	0	0	0	0	0	0	0	1
Artur Baptista da Silva considerado como um exemplo de quem sabe enfrentar a crise , pois foi à luta , não ficou sentado à espera das oportunidades e criou o seu próprio posto de trabalho 	Inimigo Público	--	0	1	0	0	0	0	0	0	1	0
Esquerda acusa Presidente de `` passar por cima dos partidos '' 	Público	Não	1	5	0	0	0	2	0	0	0	3
Jorge Jesus aceitava usar o cabelo com a cor natural para treinar o Sporting 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
Selfie do governo tirada por Pires de Lima só apanhou ministros do CDS 	Inimigo Público	--	0	1	0	0	0	0	1	0	0	0
Governo cobra Novo Imposto e Nova Taxa aos contribuintes portugueses para financiar o Novo Banco 	Inimigo Público	--	0	1	0	0	0	1	0	0	0	0
Passos compara reunião do BCE em Lisboa a final da Champions e a reforma do estado de Portas ao ‘Tempo Extra’ de Rui Santos 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
PS rejeita corte de 4,7 mil milhões e dá murro na mesa dizendo que só aceita cortar 4.699.999.999 euros 	Inimigo Público	--	0	1	0	1	0	0	0	0	0	0
Guerra no Vaticano : argentino Papa Francisco diz que “Argentina vai ganhar porque o Papa é argentino“ e alemão Papa Bento XVI diz que “Deus é brasileiro e olha o que aconteceu ao Brasil“ 	Inimigo Público	--	0	1	0	0	1	1	0	0	0	0
Habitantes de Donetsk habituados à guerra temem chegada de Ricardo Quaresma 	Inimigo Público	--	0	1	0	0	0	1	0	0	0	0
Irmão de George W. Bush quer ser presidente dos EUA para decidir a invasão do Irão numa cimeira organizada por Passos Coelho 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
Meteorologia alerta para quedas de chuva , das acções do BES e de mais jogadores da selecção portuguesa em camas de hospital 	Inimigo Público	--	0	1	0	0	1	1	0	0	0	0
Casais que partilham risadas são mais felizes como Passos Coelho e Paulo Portas 	Inimigo Público	--	0	1	1	0	0	0	0	0	0	0
António José Seguro exige que a Espanha pague a Portugal reparações pela ocupação filipina 	Inimigo Público	--	0	1	0	0	0	1	0	0	0	0
Pessoas que ganham a vida a fazer de Pai Natal nos centros comerciais em Dezembro gostariam de fazer de Chanquete do ‘Verão Azul’ em Agosto 	Inimigo Público	--	0	1	0	0	0	0	0	0	1	0
Aluno português com negativa a Matemática que se sagrou campeão do mundo em cálculo começou a namorar com a Sara Sampaio apesar de ser virgem 	Inimigo Público	--	0	1	0	0	1	0	1	0	0	0
Adeptos do FC Porto deram pás e picaretas aos jogadores e uma retroescavadora topo de gama a Pinto da Costa 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
Álvaro Santos Pereira quer crianças milionárias que ganham concursos de beleza a viver no Algarve 	Inimigo Público	--	0	1	0	1	0	0	0	0	0	0
Passos anuncia saída limpa e que cada contribuinte tem de entrar com mil euros para ajudar nos detergentes 	Inimigo Público	--	0	1	0	1	1	0	0	0	0	0
Leis do Governo vão ser taxadas porque são todas nocivas para a saúde dos portugueses 	Inimigo Público	--	0	1	0	1	0	0	0	0	0	0
Portugal vai receber 2495 refugiados nos próximos anos , incluindo o eurodeputado Marinho e Pinto 	Inimigo Público	--	0	1	0	0	1	1	0	0	0	0
Milícias pró-russas tomam o controle do Cavaquistão 	Inimigo Público	--	0	1	0	0	0	0	0	0	0	1
Mário Soares não vai comparecer ao Benfica-Fenerbahçe porque o clube não merece 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
Mundo está a iniciar a sexta extinção em massa e portugueses esperam que primeiros humanos a extinguir-se sejam os políticos 	Inimigo Público	--	0	1	0	1	0	0	0	0	1	0
TVI lança Menos TVI com programação para pessoas inteligentes 	Inimigo Público	--	0	1	0	0	0	1	0	0	0	0
Reunião com PSD foi `` inconclusiva '' e `` não correspondeu às expectativas '' , diz Costa 	Público	Não	0	5	0	0	0	0	0	0	0	5
‘Hipsters’ de férias apenas comem mexilhões porque têm barbas como eles 	Inimigo Público	--	0	1	0	1	0	1	0	0	0	0
Ana Avoila considera que Barack Obama não pode invadir a Síria sem antes consultar os parceiros sociais 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
Pires de Lima considera que 2013 foi ‘um ano bipolar’ e deseja que 2014 seja completamente esquizofrénico 	Inimigo Público	--	0	1	0	0	0	1	0	0	1	0
'1984 ' de George Orwell sucesso editorial em Portugal porque é o ano a que regredimos 	Inimigo Público	--	0	1	0	1	1	0	1	0	0	0
'Borda d'Água ' aconselha os árbitros a terem moderação na 'fruta ' de comem 	Inimigo Público	--	0	1	0	0	1	1	0	0	0	0
Dona Inércia detida na prisão feminina de Tires 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
Cavaco Silva não mencionou o nome do 25 de Abril de 1974 no seu discurso de 25 de Abril 	Inimigo Público	--	0	1	0	0	0	0	1	0	0	0
Governo vende empresas públicas com saldos na ‘Black Friday’ 	Inimigo Público	--	0	1	1	0	0	0	0	0	0	0
Santuário de Fátima expõe manuscrito que revela o segredo da saída de Vítor Gaspar do Governo 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
Paulo Bento eufórico já telefonou a desmarcar a inscrição no centro de emprego 	Inimigo Público	--	0	1	0	1	0	1	0	0	0	0
Autoridades chinesas banem sopa de barbatana de tubarão dos banquetes oficiais porque o Paulo Portas vai vender-lhes barbatanas de cação 	Inimigo Público	--	0	1	0	1	0	0	1	0	0	0
Ministra das finanças equipara presentes de Natal a prémios de jogo e quer 20 % das peúgas e sabonetes recebidos pelos portugueses 	Inimigo Público	--	0	1	0	0	1	0	0	1	0	0
Eventual buraco de mil milhões causado pelo Constitucional será pago pela câmara de Gaia 	Inimigo Público	--	0	1	0	0	0	1	0	0	0	0
Sporting faz “Operação Cérebro“ junto dos adeptos para angariar os 16 milhões de euros que são precisos para pagar o salário do cérebro Jesus 	Inimigo Público	--	0	1	0	0	0	1	0	0	1	0
